286	9.4996	NC
287	9.5330	NC
288	9.5663	NC
289	9.5996	NC
290	9.6330	NC
291	9.6663	NC
292	9.6996	NC
293	9.7330	NC
294	9.7663	NC
295	9.7996	NC
296	9.8330	NC
297	9.8663	NC
298	9.8996	NC
299	9.9329	NC
300	9.9663	NC
301	9.9996	NC
302	10.0329	NC
303	10.0663	NC
304	10.0996	NC
305	10.1329	NC
306	10.1663	NC
307	10.1996	NC
308	10.2329	NC
309	10.2663	NC
310	10.2996	NC
311	10.3329	NC
312	10.3663	NC
313	10.3996	NC
314	10.4329	NC
315	10.4663	NC
316	10.4996	NC
317	10.5329	NC
318	10.5663	NC
319	10.5996	NC
320	10.6329	NC
321	10.6663	NC
322	10.6996	NC
323	10.7329	NC
324	10.7662	NC
325	10.7996	NC
326	10.8329	NC
327	10.8662	NC
328	10.8996	NC
329	10.9329	NC
330	10.9662	NC
331	10.9996	NC
332	11.0329	NC
333	11.0662	NC
334	11.0996	NC
335	11.1329	NC
336	11.1662	NC
337	11.1996	NC
338	11.2329	NC
339	11.2662	NC
340	11.2996	NC
341	11.3329	NC
342	11.3662	NC
343	11.3996	NC
344	11.4329	NC
345	11.4662	NC
346	11.4996	NC
347	11.5329	NC
348	11.5662	NC
349	11.5995	NC
350	11.6329	NC
351	11.6662	NC
352	11.6995	NC
353	11.7329	NC
354	11.7662	NC
355	11.7995	NC
356	11.8329	NC
357	11.8662	NC
358	11.8995	NC
359	11.9329	NC
360	11.9662	NC
361	11.9995	NC
362	12.0329	NC
363	12.0662	NC
364	12.0995	NC
365	12.1329	NC
366	12.1662	NC
367	12.1995	NC
368	12.2329	NC
369	12.2662	NC
370	12.2995	NC
371	12.3329	NC
372	12.3662	NC
373	12.3995	NC
374	12.4329	NC
375	12.4662	NC
376	12.4995	NC
377	12.5328	NC
378	12.5662	NC
379	12.5995	NC
380	12.6328	NC
381	12.6662	NC
382	12.6995	NC
383	12.7328	NC
384	12.7662	NC
385	12.7995	NC
386	12.8328	NC
387	12.8662	NC
388	12.8995	NC
389	12.9328	NC
390	12.9662	NC
391	12.9995	NC
392	13.0328	NC
393	13.0662	NC
394	13.0995	NC
395	13.1328	NC
396	13.1662	NC
397	13.1995	NC
398	13.2328	NC
399	13.2662	NC
400	13.2995	NC
401	13.3328	NC
402	13.3661	NC
403	13.3995	NC
404	13.4328	NC
405	13.4661	NC
406	13.4995	NC
407	13.5328	NC
408	13.5661	NC
409	13.5995	NC
410	13.6328	NC
411	13.6661	NC
412	13.6995	NC
413	13.7328	NC
414	13.7661	NC
415	13.7995	NC
416	13.8328	NC
417	13.8661	NC
418	13.8995	NC
419	13.9328	NC
420	13.9661	NC
421	13.9995	NC
422	14.0328	NC
423	14.0661	NC
424	14.0995	NC
425	14.1328	NC
426	14.1661	NC
427	14.1994	NC
428	14.2328	NC
429	14.2661	NC
430	14.2994	NC
431	14.3328	NC
432	14.3661	NC
433	14.3994	NC
434	14.4328	NC
435	14.4661	NC
436	14.4994	NC
437	14.5328	NC
438	14.5661	NC
439	14.5994	NC
440	14.6328	NC
441	14.6661	NC
442	14.6994	NC
443	14.7328	NC
444	14.7661	NC
445	14.7994	NC
446	14.8328	NC
447	14.8661	NC
448	14.8994	NC
449	14.9328	NC
450	14.9661	NC
451	14.9994	NC
452	15.0327	NC
453	15.0661	NC
454	15.0994	NC
455	15.1327	NC
456	15.1661	NC
457	15.1994	NC
458	15.2327	NC
459	15.2661	NC
460	15.2994	NC
461	15.3327	NC
462	15.3661	NC
463	15.3994	NC
464	15.4327	NC
465	15.4661	NC
466	15.4994	NC
467	15.5327	NC
468	15.5661	NC
469	15.5994	NC
470	15.6327	NC
471	15.6661	NC
472	15.6994	NC
473	15.7327	NC
474	15.7661	NC
475	15.7994	NC
476	15.8327	NC
477	15.8661	NC
478	15.8994	NC
479	15.9327	NC
480	15.9660	NC
481	15.9994	NC
482	16.0327	NC
483	16.0660	NC
484	16.0994	NC
485	16.1327	NC
486	16.1660	NC
487	16.1994	NC
488	16.2327	NC
489	16.2660	NC
490	16.2994	NC
491	16.3327	NC
492	16.3660	NC
493	16.3994	NC
494	16.4327	NC
495	16.4660	NC
496	16.4994	NC
497	16.5327	NC
498	16.5660	NC
499	16.5994	NC
500	16.6327	NC
501	16.6660	NC
502	16.6994	NC
503	16.7327	NC
504	16.7660	NC
505	16.7993	NC
506	16.8327	NC
507	16.8660	NC
508	16.8993	NC
509	16.9327	NC
510	16.9660	NC
511	16.9993	NC
512	17.0327	NC
513	17.0660	NC
514	17.0993	NC
515	17.1327	NC
516	17.1660	NC
517	17.1993	NC
518	17.2327	NC
519	17.2660	NC
520	17.2993	NC
521	17.3327	NC
522	17.3660	NC
523	17.3993	NC
524	17.4327	NC
525	17.4660	NC
526	17.4993	NC
527	17.5327	NC
528	17.5660	NC
529	17.5993	NC
530	17.6326	NC
531	17.6660	NC
532	17.6993	NC
533	17.7326	NC
534	17.7660	NC
535	17.7993	NC
536	17.8326	NC
537	17.8660	NC
538	17.8993	NC
539	17.9326	NC
540	17.9660	NC
541	17.9993	NC
542	18.0326	NC
543	18.0660	NC
544	18.0993	NC
545	18.1326	NC
546	18.1660	NC
547	18.1993	NC
548	18.2326	NC
549	18.2660	NC
550	18.2993	NC
551	18.3326	NC
552	18.3660	NC
553	18.3993	NC
554	18.4326	NC
555	18.4659	NC
556	18.4993	NC
557	18.5326	NC
558	18.5659	NC
559	18.5993	NC
560	18.6326	NC
561	18.6659	NC
562	18.6993	NC
563	18.7326	NC
564	18.7659	NC
565	18.7993	NC
566	18.8326	NC
567	18.8659	NC
568	18.8993	NC
569	18.9326	NC
570	18.9659	NC
571	18.9993	NC
572	19.0326	NC
573	19.0659	NC
574	19.0993	NC
575	19.1326	NC
576	19.1659	NC
577	19.1993	NC
578	19.2326	NC
579	19.2659	NC
580	19.2993	NC
581	19.3326	NC
582	19.3659	NC
583	19.3992	NC
584	19.4326	NC
585	19.4659	NC
586	19.4992	NC
587	19.5326	NC
588	19.5659	NC
589	19.5992	NC
590	19.6326	NC
591	19.6659	NC
592	19.6992	NC
593	19.7326	NC
594	19.7659	NC
595	19.7992	NC
596	19.8326	NC
597	19.8659	NC
598	19.8992	NC
599	19.9326	NC
600	19.9659	NC
601	19.9992	NC
602	20.0326	NC
603	20.0659	NC
604	20.0992	NC
605	20.1326	NC
606	20.1659	NC
607	20.1992	NC
608	20.2325	NC
609	20.2659	NC
610	20.2992	NC
611	20.3325	NC
612	20.3659	NC
613	20.3992	NC
614	20.4325	NC
615	20.4659	NC
616	20.4992	NC
617	20.5325	NC
618	20.5659	NC
619	20.5992	NC
620	20.6325	NC
621	20.6659	NC
622	20.6992	NC
623	20.7325	NC
624	20.7659	NC
625	20.7992	NC
626	20.8325	NC
627	20.8659	NC
628	20.8992	NC
629	20.9325	NC
630	20.9659	NC
631	20.9992	NC
632	21.0325	NC
633	21.0658	NC
634	21.0992	NC
635	21.1325	NC
636	21.1658	NC
637	21.1992	NC
638	21.2325	NC
639	21.2658	NC
640	21.2992	NC
641	21.3325	NC
642	21.3658	NC
643	21.3992	NC
644	21.4325	NC
645	21.4658	NC
646	21.4992	NC
647	21.5325	NC
648	21.5658	NC
649	21.5992	NC
650	21.6325	NC
651	21.6658	NC
652	21.6992	NC
653	21.7325	NC
654	21.7658	NC
655	21.7992	NC
656	21.8325	NC
657	21.8658	NC
658	21.8991	NC
659	21.9325	NC
660	21.9658	NC
661	21.9991	NC
662	22.0325	NC
663	22.0658	NC
664	22.0991	NC
665	22.1325	NC
666	22.1658	NC
667	22.1991	NC
668	22.2325	NC
669	22.2658	NC
670	22.2991	NC
671	22.3325	NC
672	22.3658	NC
673	22.3991	NC
674	22.4325	NC
675	22.4658	NC
676	22.4991	NC
677	22.5325	NC
678	22.5658	NC
679	22.5991	NC
680	22.6325	NC
681	22.6658	NC
682	22.6991	NC
683	22.7325	NC
684	22.7658	NC
685	22.7991	NC
686	22.8324	NC
687	22.8658	NC
688	22.8991	NC
689	22.9324	NC
690	22.9658	NC
691	22.9991	NC
692	23.0324	NC
693	23.0658	NC
694	23.0991	NC
695	23.1324	NC
696	23.1658	NC
697	23.1991	NC
698	23.2324	NC
699	23.2658	NC
700	23.2991	NC
701	23.3324	NC
702	23.3658	NC
703	23.3991	NC
704	23.4324	NC
705	23.4658	NC
706	23.4991	NC
707	23.5324	NC
708	23.5658	NC
709	23.5991	NC
710	23.6324	NC
711	23.6657	NC
712	23.6991	NC
713	23.7324	NC
714	23.7657	NC
715	23.7991	NC
716	23.8324	NC
717	23.8657	NC
718	23.8991	NC
719	23.9324	NC
720	23.9657	NC
721	23.9991	NC
722	24.0324	NC
723	24.0657	NC
724	24.0991	NC
725	24.1324	NC
726	24.1657	NC
727	24.1991	NC
728	24.2324	NC
729	24.2657	NC
730	24.2991	NC
731	24.3324	NC
732	24.3657	NC
733	24.3991	NC
734	24.4324	NC
735	24.4657	NC
736	24.4990	NC
737	24.5324	NC
738	24.5657	NC
739	24.5990	NC
740	24.6324	NC
741	24.6657	NC
742	24.6990	NC
743	24.7324	NC
744	24.7657	NC
745	24.7990	NC
746	24.8324	NC
747	24.8657	NC
748	24.8990	NC
749	24.9324	NC
750	24.9657	NC
751	24.9990	NC
752	25.0324	NC
753	25.0657	NC
754	25.0990	NC
755	25.1324	NC
756	25.1657	NC
757	25.1990	NC
758	25.2324	NC
759	25.2657	NC
760	25.2990	NC
761	25.3323	NC
762	25.3657	NC
763	25.3990	NC
764	25.4323	NC
765	25.4657	NC
766	25.4990	NC
767	25.5323	NC
768	25.5657	NC
769	25.5990	NC
770	25.6323	NC
771	25.6657	NC
772	25.6990	NC
773	25.7323	NC
774	25.7657	NC
775	25.7990	NC
776	25.8323	NC
777	25.8657	NC
778	25.8990	NC
779	25.9323	NC
780	25.9657	NC
781	25.9990	NC
782	26.0323	NC
783	26.0657	NC
784	26.0990	NC
785	26.1323	NC
786	26.1657	NC
787	26.1990	NC
788	26.2323	NC
789	26.2656	NC
790	26.2990	NC
791	26.3323	NC
792	26.3656	NC
793	26.3990	NC
794	26.4323	NC
795	26.4656	NC
796	26.4990	NC
797	26.5323	NC
798	26.5656	NC
799	26.5990	NC
800	26.6323	NC
801	26.6656	NC
802	26.6990	NC
803	26.7323	NC
804	26.7656	NC
805	26.7990	NC
806	26.8323	NC
807	26.8656	NC
808	26.8990	NC
809	26.9323	NC
810	26.9656	NC
811	26.9990	NC
812	27.0323	NC
813	27.0656	NC
814	27.0989	NC
815	27.1323	NC
816	27.1656	NC
817	27.1989	NC
818	27.2323	NC
819	27.2656	NC
820	27.2989	NC
821	27.3323	NC
822	27.3656	NC
823	27.3989	NC
824	27.4323	NC
825	27.4656	NC
826	27.4989	NC
827	27.5323	NC
828	27.5656	NC
829	27.5989	NC
830	27.6323	NC
831	27.6656	NC
832	27.6989	NC
833	27.7323	NC
834	27.7656	NC
835	27.7989	NC
836	27.8323	NC
837	27.8656	NC
838	27.8989	NC
839	27.9322	NC
840	27.9656	NC
841	27.9989	NC
842	28.0322	NC
843	28.0656	NC
844	28.0989	NC
845	28.1322	NC
846	28.1656	NC
847	28.1989	NC
848	28.2322	NC
849	28.2656	NC
850	28.2989	NC
851	28.3322	NC
852	28.3656	NC
853	28.3989	NC
854	28.4322	NC
855	28.4656	NC
856	28.4989	NC
857	28.5322	NC
858	28.5656	NC
859	28.5989	NC
860	28.6322	NC
861	28.6656	NC
862	28.6989	NC
863	28.7322	NC
864	28.7655	NC
865	28.7989	NC
866	28.8322	NC
867	28.8655	NC
868	28.8989	NC
869	28.9322	NC
870	28.9655	NC
871	28.9989	NC
872	29.0322	NC
873	29.0655	NC
874	29.0989	NC
875	29.1322	NC
876	29.1655	NC
877	29.1989	NC
878	29.2322	NC
879	29.2655	NC
880	29.2989	NC
881	29.3322	NC
882	29.3655	NC
883	29.3989	NC
884	29.4322	NC
885	29.4655	NC
886	29.4989	NC
887	29.5322	NC
888	29.5655	NC
889	29.5989	NC
890	29.6322	NC
891	29.6655	NC
892	29.6988	NC
893	29.7322	NC
894	29.7655	NC
895	29.7988	NC
896	29.8322	NC
897	29.8655	NC
898	29.8988	NC
899	29.9322	NC
900	29.9655	NC
901	29.9988	NC
902	30.0322	NC
903	30.0655	NC
904	30.0988	NC
905	30.1322	NC
906	30.1655	NC
907	30.1988	NC
908	30.2322	NC
909	30.2655	NC
910	30.2988	NC
911	30.3322	NC
912	30.3655	NC
913	30.3988	NC
914	30.4322	NC
915	30.4655	NC
916	30.4988	NC
917	30.5321	NC
918	30.5655	NC
919	30.5988	NC
920	30.6321	NC
921	30.6655	NC
922	30.6988	NC
923	30.7321	NC
924	30.7655	NC
925	30.7988	NC
926	30.8321	NC
927	30.8655	NC
928	30.8988	NC
929	30.9321	NC
930	30.9655	NC
931	30.9988	NC
932	31.0321	NC
933	31.0655	NC
934	31.0988	NC
935	31.1321	NC
936	31.1655	NC
937	31.1988	NC
938	31.2321	NC
939	31.2655	NC
940	31.2988	NC
941	31.3321	NC
942	31.3654	NC
943	31.3988	NC
944	31.4321	NC
945	31.4654	NC
946	31.4988	NC
947	31.5321	NC
948	31.5654	NC
949	31.5988	NC
950	31.6321	NC
951	31.6654	NC
952	31.6988	NC
953	31.7321	NC
954	31.7654	NC
955	31.7988	NC
956	31.8321	NC
957	31.8654	NC
958	31.8988	NC
959	31.9321	NC
960	31.9654	NC
961	31.9988	NC
962	32.0321	NC
963	32.0654	NC
964	32.0988	NC
965	32.1321	NC
966	32.1654	NC
967	32.1987	NC
968	32.2321	NC
969	32.2654	NC
970	32.2987	NC
971	32.3321	NC
972	32.3654	NC
973	32.3987	NC
974	32.4321	NC
975	32.4654	NC
976	32.4987	NC
977	32.5321	NC
978	32.5654	NC
979	32.5987	NC
980	32.6321	NC
981	32.6654	NC
982	32.6987	NC
983	32.7321	NC
984	32.7654	NC
985	32.7987	NC
986	32.8321	NC
987	32.8654	NC
988	32.8987	NC
989	32.9321	NC
990	32.9654	NC
991	32.9987	NC
992	33.0321	NC
993	33.0654	NC
994	33.0987	NC
995	33.1320	NC
996	33.1654	NC
997	33.1987	NC
998	33.2320	NC
999	33.2654	NC
1000	33.2987	NC
1001	33.3320	NC
1002	33.3654	NC
1003	33.3987	NC
1004	33.4320	NC
1005	33.4654	NC
1006	33.4987	NC
1007	33.5320	NC
1008	33.5654	NC
1009	33.5987	NC
1010	33.6320	NC
1011	33.6654	NC
1012	33.6987	NC
1013	33.7320	NC
1014	33.7654	NC
1015	33.7987	NC
1016	33.8320	NC
1017	33.8654	NC
1018	33.8987	NC
1019	33.9320	NC
1020	33.9653	NC
1021	33.9987	NC
1022	34.0320	NC
1023	34.0653	NC
1024	34.0987	NC
1025	34.1320	NC
1026	34.1653	NC
1027	34.1987	NC
1028	34.2320	NC
1029	34.2653	NC
1030	34.2987	NC
1031	34.3320	NC
1032	34.3653	NC
1033	34.3987	NC
1034	34.4320	NC
1035	34.4653	NC
1036	34.4987	NC
1037	34.5320	NC
1038	34.5653	NC
1039	34.5987	NC
1040	34.6320	NC
1041	34.6653	NC
1042	34.6987	NC
1043	34.7320	NC
1044	34.7653	NC
1045	34.7986	NC
1046	34.8320	NC
1047	34.8653	NC
1048	34.8986	NC
1049	34.9320	NC
1050	34.9653	NC
1051	34.9986	NC
1052	35.0320	NC
1053	35.0653	NC
1054	35.0986	NC
1055	35.1320	NC
1056	35.1653	NC
1057	35.1986	NC
1058	35.2320	NC
1059	35.2653	NC
1060	35.2986	NC
1061	35.3320	NC
1062	35.3653	NC
1063	35.3986	NC
1064	35.4320	NC
1065	35.4653	NC
1066	35.4986	NC
1067	35.5320	NC
1068	35.5653	NC
1069	35.5986	NC
1070	35.6319	NC
1071	35.6653	NC
1072	35.6986	NC
1073	35.7319	NC
1074	35.7653	NC
1075	35.7986	NC
1076	35.8319	NC
1077	35.8653	NC
1078	35.8986	NC
1079	35.9319	NC
1080	35.9653	NC
1081	35.9986	NC
1082	36.0319	NC
1083	36.0653	NC
1084	36.0986	NC
1085	36.1319	NC
1086	36.1653	NC
1087	36.1986	NC
1088	36.2319	NC
1089	36.2653	NC
1090	36.2986	NC
1091	36.3319	NC
1092	36.3653	NC
1093	36.3986	NC
1094	36.4319	NC
1095	36.4653	NC
1096	36.4986	NC
1097	36.5319	NC
1098	36.5652	NC
1099	36.5986	NC
1100	36.6319	NC
1101	36.6652	NC
1102	36.6986	NC
1103	36.7319	NC
1104	36.7652	NC
1105	36.7986	NC
1106	36.8319	NC
1107	36.8652	NC
1108	36.8986	NC
1109	36.9319	NC
1110	36.9652	NC
1111	36.9986	NC
1112	37.0319	NC
1113	37.0652	NC
1114	37.0986	NC
1115	37.1319	NC
1116	37.1652	NC
1117	37.1986	NC
1118	37.2319	NC
1119	37.2652	NC
1120	37.2986	NC
1121	37.3319	NC
1122	37.3652	NC
1123	37.3985	NC
1124	37.4319	NC
1125	37.4652	NC
1126	37.4985	NC
1127	37.5319	NC
1128	37.5652	NC
1129	37.5985	NC
1130	37.6319	NC
1131	37.6652	NC
1132	37.6985	NC
1133	37.7319	NC
1134	37.7652	NC
1135	37.7985	NC
1136	37.8319	NC
1137	37.8652	NC
1138	37.8985	NC
1139	37.9319	NC
1140	37.9652	NC
1141	37.9985	NC
1142	38.0319	NC
1143	38.0652	NC
1144	38.0985	NC
1145	38.1319	NC
1146	38.1652	NC
1147	38.1985	NC
1148	38.2318	NC
1149	38.2652	NC
1150	38.2985	NC
1151	38.3318	NC
1152	38.3652	NC
1153	38.3985	NC
1154	38.4318	NC
1155	38.4652	NC
1156	38.4985	NC
1157	38.5318	NC
1158	38.5652	NC
1159	38.5985	NC
1160	38.6318	NC
1161	38.6652	NC
1162	38.6985	NC
1163	38.7318	NC
1164	38.7652	NC
1165	38.7985	NC
1166	38.8318	NC
1167	38.8652	NC
1168	38.8985	NC
1169	38.9318	NC
1170	38.9652	NC
1171	38.9985	NC
1172	39.0318	NC
1173	39.0651	NC
1174	39.0985	NC
1175	39.1318	NC
1176	39.1651	NC
1177	39.1985	NC
1178	39.2318	NC
1179	39.2651	NC
1180	39.2985	NC
1181	39.3318	NC
1182	39.3651	NC
1183	39.3985	NC
1184	39.4318	NC
1185	39.4651	NC
1186	39.4985	NC
1187	39.5318	NC
1188	39.5651	NC
1189	39.5985	NC
1190	39.6318	NC
1191	39.6651	NC
1192	39.6985	NC
1193	39.7318	NC
1194	39.7651	NC
1195	39.7985	NC
1196	39.8318	NC
1197	39.8651	NC
1198	39.8985	NC
1199	39.9318	NC
1200	39.9651	NC
1201	39.9984	NC
1202	40.0318	NC
1203	40.0651	NC
1204	40.0984	NC
1205	40.1318	NC
1206	40.1651	NC
1207	40.1984	NC
1208	40.2318	NC
1209	40.2651	NC
1210	40.2984	NC
1211	40.3318	NC
1212	40.3651	NC
1213	40.3984	NC
1214	40.4318	NC
1215	40.4651	NC
1216	40.4984	NC
1217	40.5318	NC
1218	40.5651	NC
1219	40.5984	NC
1220	40.6318	NC
1221	40.6651	NC
1222	40.6984	NC
1223	40.7318	NC
1224	40.7651	NC
1225	40.7984	NC
1226	40.8317	NC
1227	40.8651	NC
1228	40.8984	NC
1229	40.9317	NC
1230	40.9651	NC
1231	40.9984	NC
1232	41.0317	NC
1233	41.0651	NC
1234	41.0984	NC
1235	41.1317	NC
1236	41.1651	NC
1237	41.1984	NC
1238	41.2317	NC
1239	41.2651	NC
1240	41.2984	NC
1241	41.3317	NC
1242	41.3651	NC
1243	41.3984	NC
1244	41.4317	NC
1245	41.4651	NC
1246	41.4984	NC
1247	41.5317	NC
1248	41.5651	NC
1249	41.5984	NC
1250	41.6317	NC
1251	41.6650	NC
1252	41.6984	NC
1253	41.7317	NC
1254	41.7650	NC
1255	41.7984	NC
1256	41.8317	NC
1257	41.8650	NC
1258	41.8984	NC
1259	41.9317	NC
1260	41.9650	NC
1261	41.9984	NC
1262	42.0317	NC
1263	42.0650	NC
1264	42.0984	NC
1265	42.1317	NC
1266	42.1650	NC
1267	42.1984	NC
1268	42.2317	NC
1269	42.2650	NC
1270	42.2984	NC
1271	42.3317	NC
1272	42.3650	NC
1273	42.3984	NC
1274	42.4317	NC
1275	42.4650	NC
1276	42.4983	NC
1277	42.5317	NC
1278	42.5650	NC
1279	42.5983	NC
1280	42.6317	NC
1281	42.6650	NC
1282	42.6983	NC
1283	42.7317	NC
1284	42.7650	NC
1285	42.7983	NC
1286	42.8317	NC
1287	42.8650	NC
1288	42.8983	NC
1289	42.9317	NC
1290	42.9650	NC
1291	42.9983	NC
1292	43.0317	NC
1293	43.0650	NC
1294	43.0983	NC
1295	43.1317	NC
1296	43.1650	NC
1297	43.1983	NC
1298	43.2317	NC
1299	43.2650	NC
1300	43.2983	NC
1301	43.3317	NC
1302	43.3650	NC
1303	43.3983	NC
1304	43.4316	NC
1305	43.4650	NC
1306	43.4983	NC
1307	43.5316	NC
1308	43.5650	NC
1309	43.5983	NC
1310	43.6316	NC
1311	43.6650	NC
1312	43.6983	NC
1313	43.7316	NC
1314	43.7650	NC
1315	43.7983	NC
1316	43.8316	NC
1317	43.8650	NC
1318	43.8983	NC
1319	43.9316	NC
1320	43.9650	NC
1321	43.9983	NC
1322	44.0316	NC
1323	44.0650	NC
1324	44.0983	NC
1325	44.1316	NC
1326	44.1650	NC
1327	44.1983	NC
1328	44.2316	NC
1329	44.2649	NC
1330	44.2983	NC
1331	44.3316	NC
1332	44.3649	NC
1333	44.3983	NC
1334	44.4316	NC
1335	44.4649	NC
1336	44.4983	NC
1337	44.5316	NC
1338	44.5649	NC
1339	44.5983	NC
1340	44.6316	NC
1341	44.6649	NC
1342	44.6983	NC
1343	44.7316	NC
1344	44.7649	NC
1345	44.7983	NC
1346	44.8316	NC
1347	44.8649	NC
1348	44.8983	NC
1349	44.9316	NC
1350	44.9649	NC
